claim_id,policy_id,claim_date,incident_date,policy_start_date,policy_expiry_date,report_delay_days,vehicle_make,vehicle_model,vehicle_type,damage_type,damage_location,damage_severity,agent_channel,coverage_type,is_weekend_claim,has_prior_claims,car_driveable,vehicle_age_years,mileage,driver_age,prior_claims_count,customer_tenure_years,manufacture_year,typical_market_value_gbp,part_cost_index,vehicle_value,repair_estimate_gbp,repair_to_value_ratio,is_high_value_vehicle,pre_ml_decision,pre_ml_label,repair_decision,model_v1_score,model_v1_decision,model_v1_observed_outcome,model_v2a_score,model_v2a_decision,model_v2b_score,model_v2b_decision
CLM000279,POL004941,2024-08-05,2024-07-24,2021-08-04,2022-08-04,12,Nissan,Leaf,Estate,collision,side,minor,direct,third_party_fire_theft,False,False,True,4,76461,19,0,20,2020,29086.49,0.995,19778.81,398.0,0.0201,True,,,sent_to_garage,0.0441,0,0,0.0536,0,0.0698,0
CLM000281,POL000246,2024-01-27,2024-01-08,2023-09-17,2024-09-16,19,Honda,Jazz,Van,fire,rear,moderate,phone,comprehensive,True,False,True,5,154660,58,1,1,2019,15434.98,0.868,9260.99,1562.4,0.1687,False,,,sent_to_garage,0.7308,0,1,0.7826,0,0.7469,0
CLM000284,POL001409,2023-06-06,2023-05-08,2012-01-28,2013-01-27,29,Volkswagen,Tiguan,Estate,flood,roof,minor,broker,comprehensive,False,True,False,4,188649,27,1,18,2019,35028.59,1.099,23819.44,659.4,0.0277,True,,,sent_to_garage,0.0801,0,0,0.0113,0,0.0652,0
CLM000285,POL003226,2022-02-27,2022-02-07,2020-06-17,2021-06-17,20,Honda,Civic,Hatchback,flood,roof,minor,direct,comprehensive,True,True,True,12,129336,50,1,7,2010,21201.86,0.888,2120.19,532.8,0.2513,False,,,sent_to_garage,0.0617,0,0,0.0205,0,0.1503,0
CLM000287,POL000279,2023-12-20,2023-12-14,2014-02-07,2015-02-07,6,Volkswagen,Passat,SUV,fire,rear,minor,phone,comprehensive,False,False,True,15,102581,27,2,16,2008,28701.5,1.031,2870.15,463.95,0.1616,False,,,sent_to_garage,0.6284,0,1,0.8756,0,0.625,0
CLM000289,POL002958,2022-01-13,2021-12-30,2021-12-04,2022-12-04,14,Vauxhall,Mokka,Sedan,theft_damage,front,minor,online,comprehensive,False,False,True,19,75055,59,1,7,2003,,,,,,False,,,sent_to_garage,0.2216,0,0,0.102,0,0.2053,0
CLM000292,POL000294,2024-04-14,2024-04-11,2021-01-17,2022-01-17,3,Vauxhall,Insignia,Van,flood,side,minor,phone,third_party,True,True,False,7,25863,58,1,17,2017,24381.09,0.84,10727.68,336.0,0.0313,False,,,sent_to_garage,0.15,0,0,0.0632,0,0.1406,0
CLM000293,POL005223,2022-11-21,2022-11-17,2015-11-10,2016-11-09,4,Volkswagen,Polo,Motorbike,collision,roof,severe,direct,comprehensive,False,True,True,15,124008,17,0,9,2007,15211.7,0.888,1521.17,5328.0,2.0,False,,,scrapped_by_model,0.9998,1,1,0.9982,1,0.999,1
CLM000299,POL004402,2022-07-07,2022-06-22,2021-09-23,2022-09-23,15,Nissan,Micra,Van,vandalism,multiple,minor,broker,comprehensive,False,True,True,17,1909,45,1,7,2005,12489.51,0.78,1248.95,624.0,0.4996,False,,,sent_to_garage,0.5361,0,0,0.0906,0,0.166,0
CLM000300,POL003628,2022-01-30,2022-01-01,2021-04-23,2022-04-23,29,Toyota,RAV4,Van,collision,front,minor,app,comprehensive,True,True,True,8,81442,42,1,6,2014,30782.95,0.893,11081.86,446.5,0.0403,False,,,sent_to_garage,0.2363,0,0,0.0775,0,0.2365,0
CLM000303,POL003027,2023-01-23,2023-01-15,2014-08-22,2015-08-22,8,Vauxhall,Astra,Motorbike,vandalism,rear,minor,app,third_party,False,False,False,5,175458,39,0,9,2018,18172.28,0.738,10903.37,332.1,0.0305,False,,,sent_to_garage,0.192,0,0,0.046,0,0.0616,0
CLM000304,POL002904,2024-01-29,2023-12-30,2016-10-28,2017-10-28,30,BMW,3 Series,Sedan,vandalism,side,moderate,online,comprehensive,False,True,False,2,23955,26,0,7,2022,35083.14,1.757,29469.84,2635.5,0.0894,True,,,sent_to_garage,0.1497,0,0,0.0253,0,0.0708,0
CLM000316,POL001850,2023-02-11,2023-02-01,2020-06-15,2021-06-15,10,Ford,Fiesta,Sedan,collision,roof,minor,phone,comprehensive,True,True,True,3,47510,19,2,5,2020,11790.99,0.744,8961.15,446.4,0.0498,False,,,sent_to_garage,0.0816,0,0,0.0212,0,0.0226,0
CLM000319,POL001677,2024-02-27,2024-02-21,2016-10-26,2017-10-26,6,Honda,CR-V,Hatchback,theft_damage,side,minor,phone,third_party,False,False,True,20,38190,32,2,7,2004,28632.53,0.915,2863.25,366.0,0.1278,False,,,sent_to_garage,0.483,0,1,0.7053,0,0.6326,0
CLM000320,POL005655,2022-09-13,2022-09-09,2021-04-13,2022-04-13,4,Nissan,Leaf,Motorbike,vandalism,rear,minor,broker,comprehensive,False,False,True,20,3041,23,0,14,2002,,,,,,False,,,sent_to_garage,0.2278,0,0,0.0131,0,0.1712,0
CLM000331,POL004150,2023-02-06,2023-01-23,2015-09-24,2016-09-23,14,Toyota,RAV4,Estate,vandalism,rear,minor,online,comprehensive,False,True,True,14,22046,28,0,6,2009,31469.22,0.882,3146.92,396.9,0.1261,False,,,sent_to_garage,0.1002,0,0,0.1345,0,0.2328,0
CLM000332,POL001143,2024-07-31,2024-07-25,2021-08-09,2022-08-09,6,Vauxhall,Astra,Hatchback,fire,side,moderate,broker,third_party_fire_theft,False,False,True,11,53438,71,4,20,2013,18684.68,0.752,2242.16,1128.0,0.5031,False,,,sent_to_garage,0.207,0,0,0.0311,0,0.071,0
CLM000333,POL003924,2023-07-14,2023-07-07,2016-12-05,2017-12-05,7,Mercedes,C-Class,Hatchback,theft_damage,multiple,moderate,phone,comprehensive,False,True,True,2,99796,17,1,18,2021,40536.94,1.892,34051.03,6622.0,0.1945,True,,,sent_to_garage,0.167,0,0,0.0928,0,0.166,0
CLM000334,POL004861,2024-02-26,2024-02-20,2012-06-05,2013-06-05,6,Mercedes,A-Class,Van,collision,rear,minor,broker,comprehensive,False,False,False,10,61057,44,1,3,2014,28516.42,1.831,5703.28,823.95,0.1445,False,,,sent_to_garage,0.2041,0,0,0.0705,0,0.0747,0
CLM000336,POL003470,2023-06-09,2023-05-20,2014-01-10,2015-01-10,20,Honda,Jazz,Estate,vandalism,front,severe,direct,comprehensive,False,True,True,4,64573,17,0,1,2019,15434.98,0.868,10495.79,4340.0,0.4135,False,,,sent_to_garage,0.6424,0,1,0.8704,0,0.7721,0
CLM000337,POL000537,2023-12-09,2023-11-25,2019-02-07,2020-02-07,14,Hyundai,Tucson,Estate,fire,multiple,moderate,broker,comprehensive,True,True,True,17,27978,55,1,5,2006,26971.12,0.897,2697.11,3139.5,1.164,False,,,scrapped_by_model,0.9998,1,1,0.9993,1,0.9998,1
CLM000338,POL004098,2024-01-13,2024-01-10,2018-10-13,2019-10-13,3,Volkswagen,Passat,Sedan,theft_damage,rear,severe,direct,comprehensive,True,True,False,2,127239,43,0,16,2022,29815.16,1.049,25044.73,4720.5,0.1885,True,,,sent_to_garage,0.7303,0,1,0.8995,0,0.7565,0
CLM000343,POL004523,2024-08-15,2024-07-23,2023-02-02,2024-02-02,23,Audi,A3,SUV,fire,multiple,moderate,broker,comprehensive,False,True,True,17,7016,56,2,20,2007,29388.1,1.736,2938.81,6076.0,2.0,False,,,sent_to_garage,0.9959,0,1,0.9995,1,0.9999,1
CLM000345,POL004420,2023-06-26,2023-06-05,2012-12-14,2013-12-14,21,Honda,HR-V,Hatchback,theft_damage,side,moderate,phone,comprehensive,False,True,True,11,13447,56,1,11,2012,24285.23,0.878,2914.23,1317.0,0.4519,False,,,sent_to_garage,0.0724,0,0,0.0634,0,0.0681,0
CLM000346,POL004490,2023-12-26,2023-12-15,2019-11-28,2020-11-27,11,Vauxhall,Mokka,Motorbike,fire,side,moderate,broker,comprehensive,False,False,True,3,49863,48,2,5,2020,23054.29,0.794,17521.26,1191.0,0.068,False,,,sent_to_garage,0.0699,0,0,0.0247,0,0.0731,0
CLM000347,POL005595,2024-09-07,2024-08-23,2013-01-27,2014-01-27,15,Hyundai,i20,SUV,theft_damage,front,minor,online,comprehensive,True,False,True,11,45905,64,1,17,2013,16737.0,0.79,2008.44,395.0,0.1967,False,,,sent_to_garage,0.0952,0,0,0.071,0,0.0815,0
CLM000351,POL003480,2022-08-13,2022-07-19,2020-07-28,2021-07-28,25,Vauxhall,Corsa,Estate,collision,roof,moderate,direct,third_party_fire_theft,True,True,False,6,125712,55,1,12,2016,12680.54,0.718,6593.88,1795.0,0.2722,False,,,sent_to_garage,0.1372,0,0,0.0904,0,0.1698,0
CLM000352,POL000968,2022-03-07,2022-02-08,2021-04-16,2022-04-16,27,Audi,A4,Estate,fire,side,moderate,direct,third_party,False,True,False,14,51634,43,2,2,2008,37321.83,1.812,3732.18,2718.0,0.7283,False,,,sent_to_garage,0.1961,0,1,0.9087,0,0.6837,0
CLM000356,POL002952,2022-08-04,2022-08-03,2020-07-03,2021-07-03,1,Ford,Mondeo,Van,flood,roof,moderate,direct,third_party,False,True,True,13,70448,18,0,19,2009,21563.33,0.857,2156.33,2142.5,0.9936,False,,,sent_to_garage,0.9971,0,1,0.966,0,0.9272,0
CLM000362,POL000677,2023-11-09,2023-10-26,2013-08-26,2014-08-26,14,Vauxhall,Astra,SUV,fire,side,moderate,online,third_party_fire_theft,False,False,True,11,33487,33,0,12,2012,17328.44,0.768,2079.41,1152.0,0.554,False,,,sent_to_garage,0.3551,0,0,0.0374,0,0.1532,0
CLM000365,POL003715,2023-09-11,2023-08-22,2018-12-12,2019-12-12,20,Toyota,Corolla,Motorbike,vandalism,roof,moderate,app,comprehensive,False,True,False,17,25748,21,2,1,2006,22328.31,0.872,2232.83,2180.0,0.9763,False,,,scrapped_by_model,0.9989,1,1,0.9943,1,0.9865,0
CLM000371,POL004306,2022-09-19,2022-09-02,2015-08-29,2016-08-28,17,Vauxhall,Mokka,Sedan,vandalism,roof,minor,app,comprehensive,False,False,True,1,74704,55,2,0,2021,22482.49,0.819,20683.89,491.4,0.0238,True,,,sent_to_garage,0.0495,0,0,0.0089,0,0.0646,0
CLM000373,POL002057,2022-03-25,2022-03-13,2021-06-16,2022-06-16,12,Toyota,Camry,Sedan,vandalism,side,minor,direct,comprehensive,False,False,False,3,85737,65,2,14,2019,31228.66,0.885,23733.78,354.0,0.0149,True,,,sent_to_garage,0.0471,0,0,0.0601,0,0.0556,0
CLM000375,POL000890,2024-11-21,2024-10-23,2023-01-10,2024-01-10,29,Nissan,Leaf,SUV,theft_damage,side,minor,online,third_party,False,True,True,2,129997,42,0,6,2022,30426.76,1.011,25558.48,404.4,0.0158,True,,,sent_to_garage,0.1463,0,1,0.7482,0,0.5997,0
CLM000382,POL005386,2024-07-14,2024-07-12,2016-04-05,2017-04-05,2,BMW,X3,Estate,fire,multiple,minor,direct,comprehensive,True,True,True,5,161762,64,0,16,2019,49316.74,1.869,29590.04,1495.2,0.0505,True,,,sent_to_garage,0.8137,0,1,0.9391,0,0.8941,0
CLM000383,POL004407,2022-02-10,2022-02-02,2019-08-29,2020-08-28,8,Vauxhall,Insignia,Hatchback,fire,front,severe,broker,comprehensive,False,False,True,11,65334,17,1,1,2011,24445.28,0.835,2933.43,4175.0,1.4232,False,,,scrapped_by_model,0.9999,1,1,0.9991,1,0.9999,1
CLM000389,POL000670,2023-02-01,2023-01-16,2017-05-17,2018-05-17,16,Toyota,Yaris,SUV,fire,roof,moderate,online,comprehensive,False,False,True,2,4957,43,2,18,2021,14387.58,0.785,12085.57,1962.5,0.1624,False,,,sent_to_garage,0.0329,0,1,0.8961,0,0.5895,0
CLM000392,POL000689,2024-04-15,2024-03-23,2020-09-02,2021-09-02,23,Audi,Q5,Motorbike,flood,roof,moderate,app,comprehensive,False,True,True,2,159168,51,1,13,2022,45687.09,1.905,38377.16,4762.5,0.1241,True,,,sent_to_garage,0.2509,0,0,0.0673,0,0.1481,0
CLM000396,POL002566,2022-02-21,2022-02-19,2012-09-11,2013-09-11,2,Nissan,Leaf,Van,fire,roof,minor,direct,third_party_fire_theft,False,True,True,4,61291,37,0,10,2018,29685.7,1.015,20186.28,609.0,0.0302,True,,,sent_to_garage,0.0241,0,0,0.0218,0,0.0983,0
CLM000397,POL004661,2024-12-18,2024-12-05,2016-08-26,2017-08-26,13,Nissan,Leaf,SUV,vandalism,rear,minor,broker,comprehensive,False,True,True,8,42039,40,1,6,2016,29123.99,1.001,10484.64,450.45,0.043,False,,,sent_to_garage,0.0981,0,0,0.2629,0,0.0875,0
CLM000400,POL002498,2023-04-13,2023-03-26,2020-02-28,2021-02-27,18,BMW,3 Series,Van,fire,side,minor,app,third_party,False,False,False,2,103595,43,2,15,2021,33422.39,1.786,28074.81,714.4,0.0254,True,,,sent_to_garage,0.1064,0,0,0.0627,0,0.0915,0
CLM000401,POL001705,2023-01-08,2022-12-31,2017-05-07,2018-05-07,8,Vauxhall,Mokka,Hatchback,vandalism,front,severe,direct,comprehensive,True,False,True,9,65428,28,0,0,2014,22531.78,0.811,6308.9,4055.0,0.6427,False,,,sent_to_garage,0.3305,0,1,0.9108,0,0.7602,0
CLM000403,POL004412,2024-01-25,2023-12-27,2014-01-13,2015-01-13,29,Audi,A6,Hatchback,fire,rear,moderate,online,third_party_fire_theft,False,True,True,13,88016,51,0,2,2011,50360.68,1.904,5036.07,3427.2,0.6805,False,,,sent_to_garage,0.2109,0,1,0.762,0,0.8004,0
CLM000404,POL000625,2022-12-03,2022-11-22,2013-07-15,2014-07-15,11,Nissan,Juke,Van,fire,rear,moderate,direct,comprehensive,True,False,True,9,32733,32,1,5,2013,19616.67,0.831,5492.67,1495.8,0.2723,False,,,sent_to_garage,0.1615,0,1,0.4894,0,0.4915,0
CLM000410,POL006925,2022-04-25,2022-04-19,2018-05-18,2019-05-18,6,Mercedes,C-Class,Sedan,theft_damage,side,moderate,app,third_party_fire_theft,False,False,False,9,190514,43,0,3,2013,40474.86,1.848,11332.96,2772.0,0.2446,False,,,sent_to_garage,0.1397,0,1,0.8626,0,0.6417,0
CLM000417,POL000808,2024-11-30,2024-11-15,2020-04-09,2021-04-09,15,Volkswagen,Passat,Estate,flood,front,moderate,phone,comprehensive,True,False,True,2,60441,50,0,0,2022,29815.16,1.049,25044.73,2098.0,0.0838,True,,,sent_to_garage,0.0452,0,0,0.0203,0,0.0354,0
CLM000421,POL003706,2022-10-25,2022-10-14,2022-08-06,2023-08-06,11,Ford,Mondeo,Hatchback,flood,roof,minor,phone,comprehensive,False,False,True,1,192075,46,1,13,2021,21850.6,0.856,20102.55,513.6,0.0255,True,,,sent_to_garage,0.0542,0,0,0.0394,0,0.048,0
CLM000425,POL003422,2023-10-16,2023-09-21,2021-09-04,2022-09-04,25,Toyota,Camry,Van,fire,front,moderate,online,comprehensive,False,False,False,0,68147,29,1,1,2023,31252.01,0.887,31252.01,1774.0,0.0568,True,,,sent_to_garage,0.012,0,0,0.0162,0,0.0464,0
CLM000430,POL004523,2022-05-03,2022-04-25,2019-10-16,2020-10-15,8,BMW,X3,SUV,vandalism,multiple,severe,online,comprehensive,False,True,True,14,189542,57,0,20,2008,49356.6,1.883,4935.66,15064.0,2.0,False,,,scrapped_by_model,0.9994,1,1,0.9982,1,0.9998,1
CLM000434,POL004732,2022-03-29,2022-03-16,2022-02-10,2023-02-10,13,Honda,Civic,Motorbike,theft_damage,multiple,minor,app,comprehensive,False,False,True,20,80927,59,1,15,2002,,,,,,False,,,sent_to_garage,0.7433,0,0,0.0293,0,0.3451,0
CLM000440,POL003558,2022-04-14,2022-03-30,2021-09-12,2022-09-12,15,BMW,3 Series,Sedan,flood,front,moderate,online,comprehensive,False,False,True,12,190749,55,2,3,2010,36473.4,1.764,3647.34,3528.0,0.9673,False,,,scrapped_by_model,0.9994,1,1,0.97,0,0.9955,0
CLM000442,POL000877,2023-03-24,2023-03-19,2012-06-11,2013-06-11,5,Audi,Q3,Estate,fire,front,moderate,app,third_party,False,True,True,11,91728,17,1,9,2012,34648.87,1.769,4157.86,3538.0,0.8509,False,,,sent_to_garage,0.9804,0,1,0.9955,1,0.9539,0
CLM000444,POL001091,2022-06-17,2022-05-28,2020-02-06,2021-02-05,20,Vauxhall,Insignia,Estate,collision,rear,minor,phone,comprehensive,False,True,True,4,111765,47,1,7,2018,25662.01,0.869,17450.17,391.05,0.0224,False,,,sent_to_garage,0.1514,0,0,0.0828,0,0.1156,0
CLM000447,POL006319,2023-06-14,2023-05-15,2013-12-16,2014-12-16,30,Ford,Transit,Motorbike,theft_damage,multiple,moderate,app,third_party,False,True,True,6,104412,17,2,6,2017,28959.85,0.932,15059.12,3262.0,0.2166,False,,,sent_to_garage,0.4144,0,0,0.0142,0,0.0244,0
CLM000448,POL003454,2022-05-14,2022-04-29,2021-01-03,2022-01-03,15,Toyota,RAV4,SUV,flood,roof,minor,phone,comprehensive,True,False,True,13,59547,60,0,19,2009,31469.22,0.882,3146.92,529.2,0.1682,False,,,sent_to_garage,0.0753,0,1,0.5656,0,0.2427,0
CLM000449,POL000308,2022-09-16,2022-09-03,2020-10-24,2021-10-24,13,Vauxhall,Corsa,Estate,vandalism,rear,minor,phone,third_party_fire_theft,False,True,False,6,161198,52,1,4,2016,12680.54,0.718,6593.88,323.1,0.049,False,,,sent_to_garage,0.0081,0,1,0.8006,0,0.6796,0
CLM000450,POL003481,2022-08-28,2022-08-12,2021-05-13,2022-05-13,16,Nissan,Qashqai,Sedan,fire,roof,moderate,phone,comprehensive,True,False,True,9,153488,60,1,11,2013,28146.06,0.918,7880.9,2295.0,0.2912,False,,,sent_to_garage,0.4927,0,1,0.6641,0,0.5703,0
CLM000452,POL004993,2022-07-09,2022-06-30,2020-09-18,2021-09-18,9,Hyundai,i30,Van,theft_damage,multiple,minor,online,comprehensive,True,True,True,6,2895,57,0,11,2016,20487.99,0.822,10653.75,657.6,0.0617,False,,,sent_to_garage,0.3034,0,0,0.0285,0,0.2269,0
CLM000453,POL004007,2023-07-31,2023-07-10,2016-08-30,2017-08-30,21,Honda,Civic,SUV,flood,multiple,severe,online,comprehensive,False,True,True,20,158769,56,0,3,2003,,,,,,False,,,sent_to_garage,0.9978,0,1,0.9891,0,0.9952,0
CLM000454,POL000978,2022-08-22,2022-08-13,2020-04-15,2021-04-15,9,Volkswagen,Golf,SUV,collision,rear,moderate,broker,third_party_fire_theft,False,False,False,12,26856,50,1,1,2010,23872.41,0.984,2387.24,1771.2,0.7419,False,,,sent_to_garage,0.2015,0,1,0.7028,0,0.6946,0
CLM000463,POL005595,2024-02-07,2024-01-16,2020-11-02,2021-11-02,22,Toyota,Camry,Hatchback,vandalism,front,minor,broker,comprehensive,False,False,True,19,145571,41,0,4,2005,30765.99,0.877,3076.6,438.5,0.1425,False,,,sent_to_garage,0.1719,0,0,0.3583,0,0.2507,0
CLM000464,POL001702,2022-11-11,2022-10-15,2021-01-07,2022-01-07,27,Vauxhall,Mokka,Motorbike,theft_damage,multiple,moderate,broker,third_party_fire_theft,False,False,True,7,13298,42,1,17,2015,22622.51,0.803,9953.9,2810.5,0.2824,False,,,sent_to_garage,0.2456,0,0,0.0442,0,0.111,0
CLM000467,POL003667,2022-05-31,2022-05-17,2013-06-10,2014-06-10,14,Nissan,Leaf,Sedan,vandalism,side,severe,direct,comprehensive,False,True,True,8,164779,17,2,8,2014,28512.92,1.004,10264.65,4016.0,0.3912,False,,,sent_to_garage,0.9138,0,0,0.0895,0,0.3265,0
CLM000469,POL000839,2023-12-14,2023-11-16,2014-09-15,2015-09-15,28,Ford,Mondeo,Van,fire,roof,moderate,online,comprehensive,False,False,True,4,85643,33,1,20,2019,21288.9,0.868,14476.45,2170.0,0.1499,False,,,sent_to_garage,0.0821,0,0,0.0685,0,0.2343,0
CLM000470,POL002871,2023-01-12,2023-01-11,2014-09-18,2015-09-18,1,Toyota,Camry,SUV,vandalism,multiple,minor,app,third_party_fire_theft,False,False,True,4,194346,17,0,10,2019,31228.66,0.885,21235.49,708.0,0.0333,True,,,sent_to_garage,0.1865,0,1,0.9241,0,0.7592,0
CLM000471,POL002282,2022-02-21,2022-02-14,2020-09-25,2021-09-25,7,Honda,Civic,Van,flood,multiple,moderate,online,comprehensive,False,True,True,8,104176,58,1,1,2014,21385.76,0.888,7698.87,3108.0,0.4037,False,,,sent_to_garage,0.375,0,0,0.079,0,0.1335,0
CLM000474,POL000758,2023-05-22,2023-05-02,2017-03-05,2018-03-05,20,Mercedes,GLC,Hatchback,vandalism,roof,moderate,phone,comprehensive,False,True,False,6,71077,23,0,8,2017,47269.92,1.902,24580.36,4755.0,0.1934,True,,,sent_to_garage,0.1707,0,0,0.0133,0,0.1558,0
CLM000479,POL003584,2022-05-21,2022-05-19,2012-06-17,2013-06-17,2,Mercedes,GLC,Motorbike,vandalism,rear,severe,phone,comprehensive,True,True,False,20,174440,17,1,14,2002,,,,,,False,,,sent_to_garage,0.9951,0,1,0.9252,0,0.9585,0
CLM000481,POL002309,2024-12-20,2024-12-01,2022-08-05,2023-08-05,19,BMW,X3,Hatchback,flood,side,moderate,direct,third_party,False,False,False,14,18677,35,1,2,2010,48432.36,1.805,4843.24,2707.5,0.559,False,,,sent_to_garage,0.0634,0,0,0.0652,0,0.0624,0
CLM000487,POL002678,2022-11-12,2022-11-02,2020-09-17,2021-09-17,10,Nissan,Juke,Motorbike,fire,front,minor,app,third_party_fire_theft,True,True,True,12,65877,38,0,0,2010,20416.32,0.833,2041.63,416.5,0.204,False,,,sent_to_garage,0.432,0,0,0.0099,0,0.099,0
CLM000492,POL003659,2023-01-26,2022-12-28,2012-08-02,2013-08-02,29,Nissan,Micra,SUV,vandalism,multiple,severe,direct,comprehensive,False,False,True,8,100878,55,0,9,2015,13192.64,0.793,4749.35,6344.0,1.3358,False,,,scrapped_by_model,0.9997,1,1,0.9993,1,0.9997,1
CLM000493,POL003685,2024-10-22,2024-10-21,2013-02-21,2014-02-21,1,Honda,HR-V,Estate,flood,rear,moderate,phone,comprehensive,False,False,True,16,90888,47,3,7,2008,24924.89,0.899,2492.49,1618.2,0.6492,False,,,sent_to_garage,0.352,0,0,0.0565,0,0.1284,0
CLM000495,POL004447,2023-07-27,2023-06-30,2012-10-23,2013-10-23,27,Honda,HR-V,Van,flood,front,minor,phone,comprehensive,False,True,True,2,103395,47,0,20,2021,24038.32,0.906,20192.19,453.0,0.0224,True,,,sent_to_garage,0.081,0,0,0.018,0,0.0423,0
CLM000497,POL002437,2023-04-10,2023-04-01,2021-12-01,2022-12-01,9,Ford,Transit,Estate,fire,rear,minor,direct,comprehensive,False,False,True,13,95703,37,0,12,2010,31172.38,0.972,3117.24,437.4,0.1403,False,,,sent_to_garage,0.1637,0,0,0.0347,0,0.0715,0
CLM000500,POL002896,2024-05-17,2024-05-14,2017-03-31,2018-03-31,3,Hyundai,i30,Van,collision,rear,moderate,app,comprehensive,False,True,True,1,149477,43,0,15,2023,19664.33,0.804,18091.18,1447.2,0.08,True,,,sent_to_garage,0.2678,0,1,0.6479,0,0.5171,0
CLM000502,POL005006,2023-02-10,2023-01-18,2017-05-10,2018-05-10,23,Hyundai,Tucson,Sedan,flood,front,moderate,direct,comprehensive,False,True,True,12,133913,28,1,17,2011,27568.98,0.878,2756.9,1756.0,0.6369,False,,,sent_to_garage,0.3009,0,0,0.0409,0,0.1203,0
CLM000504,POL002844,2024-11-02,2024-10-29,2023-11-01,2024-10-31,4,Honda,Civic,Estate,vandalism,front,severe,direct,comprehensive,True,True,False,7,191491,58,1,20,2017,22722.8,0.891,9998.03,4455.0,0.4456,False,,,sent_to_garage,0.3559,0,0,0.0403,0,0.126,0
CLM000505,POL002938,2022-09-12,2022-08-16,2013-06-16,2014-06-16,27,Audi,A4,Estate,theft_damage,side,moderate,online,third_party_fire_theft,False,True,False,19,119634,48,2,18,2003,,,,,,False,,,sent_to_garage,0.4481,0,0,0.0606,0,0.2634,0
CLM000506,POL004517,2024-03-10,2024-02-13,2015-11-06,2016-11-05,26,Nissan,Micra,Van,theft_damage,side,minor,direct,comprehensive,True,False,True,4,50066,37,0,8,2020,12832.19,0.776,8725.89,310.4,0.0356,False,,,sent_to_garage,0.0082,0,0,0.0062,0,0.0072,0
CLM000507,POL001776,2024-01-29,2024-01-03,2015-04-04,2016-04-03,26,Honda,Civic,Hatchback,collision,roof,moderate,phone,comprehensive,False,True,True,1,158377,45,2,4,2023,21495.53,0.881,19775.89,2202.5,0.1114,True,,,sent_to_garage,0.0332,0,1,0.5271,0,0.1367,0
CLM000510,POL000655,2022-03-23,2022-03-19,2012-01-29,2013-01-28,4,Volkswagen,Polo,Sedan,flood,multiple,moderate,direct,third_party,False,False,False,12,111588,54,4,15,2010,15964.01,0.914,1596.4,3199.0,2.0,False,,,scrapped_by_model,0.9995,1,1,0.992,1,0.9904,0
CLM000514,POL001585,2023-12-29,2023-12-07,2021-01-01,2022-01-01,22,Ford,Transit,Estate,vandalism,front,minor,phone,third_party,False,True,False,9,199886,34,0,5,2014,30740.37,0.936,8607.3,468.0,0.0544,False,,,sent_to_garage,0.0872,0,1,0.8647,0,0.7383,0
CLM000519,POL000083,2023-01-01,2022-12-07,2016-02-18,2017-02-17,25,Ford,Mondeo,Van,fire,side,moderate,app,third_party,True,True,True,12,176915,26,1,12,2011,21159.61,0.874,2115.96,1311.0,0.6196,False,,,sent_to_garage,0.3061,0,1,0.8677,0,0.6112,0
CLM000520,POL004671,2024-03-23,2024-03-18,2023-05-28,2024-05-27,5,Volkswagen,Tiguan,Sedan,fire,roof,minor,phone,third_party,True,False,True,9,428,30,1,0,2015,33974.57,1.087,9512.88,652.2,0.0686,False,,,sent_to_garage,0.1421,0,0,0.002,0,0.0276,0
CLM000522,POL002103,2023-07-13,2023-07-04,2021-01-29,2022-01-29,9,Ford,Mondeo,SUV,vandalism,roof,minor,online,comprehensive,False,True,True,15,101908,19,0,17,2008,21881.54,0.844,2188.15,506.4,0.2314,False,,,sent_to_garage,0.2568,0,0,0.0351,0,0.0611,0
CLM000524,POL003393,2024-09-11,2024-08-13,2013-06-14,2014-06-14,29,BMW,5 Series,Motorbike,flood,roof,minor,broker,comprehensive,False,False,True,5,2689,37,1,12,2019,46568.52,1.917,27941.11,1150.2,0.0412,True,,,sent_to_garage,0.0188,0,0,0.0321,0,0.0548,0
CLM000529,POL004360,2023-07-14,2023-06-30,2022-06-07,2023-06-07,14,Vauxhall,Insignia,Motorbike,collision,side,severe,app,third_party_fire_theft,False,False,True,0,176905,55,1,10,2023,23992.44,0.868,23992.44,3472.0,0.1447,True,,,sent_to_garage,0.7382,0,1,0.9269,0,0.8,0
